Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,modularity_class,Authority,Hub,clustering,level,tag,anomaly,fr,fg,location,bio,nation,weight,occup,categ,statu
abuabdelelah,abuabdelelah,,239,0,239,0,0,0,0,0.247193,0.000301,100,0.01678,0,0.004007,,,0.080832,6712697,129,,كثيرون يستخدمون الإسلام ، وقليل يخدمونه! للتواصل (زايد) ٠٥٠٠١١٧٧٧٩ https://t.co/buCFz3kkuT,,,عالم,سلفی-مدخلی؟,
melhamy,melhamy,,138,0,138,0,0,0,0,0.194631,0.000303,0,0.034063,0,0.016394,,,0.928271,147057,926,القاهرة,باحث في التاريخ والحضارة الإسلامية، ماجستير الاقتصاد الإسلامي، أهم الكتب: عبد الحميد الثاني (مجلدان، تحرير)، الخلافة العباسية (3 مجلدات)، أروقة التاريخ (مجلدان),,,,,
sarahleah1,sarahleah1,,34,0,34,0,0,0,0,0.104297,0.000299,78,0.019312,0,0.042614,,,,,,,,,,,,
MohammedMAHSOOB,MohammedMAHSOOB,,130,0,130,0,0,0,0,0.218158,0.000297,30,0.006923,0,0.011996,,,0.352775,775007,768,Everywhere,"Egyptian politician -
Former Minister of Parliamentary Affairs -
Professor in Law -
Lawyer",,,,,
MunaHawwa,MunaHawwa,,71,0,71,0,0,0,0,0.098158,0.000293,30,0.015757,0,0.008282,,,0.726841,76218,384,"Oakville, Ontario","Journalist | Objective but not neutral | ""منحاز لمن هم تحت""",,,,,
anasaldogheim,anasaldogheim,,76,0,76,0,0,0,0,0.12581,0.000295,109,0.01113,0,0.009369,,,0.767143,72357,989,إدلب,قسّمتُ قلبي على مليارِ مئذنةٍ .... فحيثما أذّنَتْ أجزاؤه سجدا,,,,,
IlhanMN,IlhanMN,,66,0,66,0,0,0,0,0.11773,0.000295,0,0.018412,0,0.013221,,,0.069731,2977108,1674,"Minneapolis, MN","Mom, Refugee and Congresswoman for #MN05. Progressive Caucus Whip. Fighting for a more just world. Join our grassroots funded progressive movement ✨",,,,,
AbdallahMarouf,AbdallahMarouf,,37,0,37,0,0,0,0,0.100724,0.000293,30,0.011114,0,0.02619,,,1.181721,18873,252,"Istanbul, Turkey",أستاذ دراسات بيت المقدس، ومسؤول الإعلام والعلاقات العامة السابق بالمسجد الأقصى المبارك / القدس 🇵🇸. أستاذ التاريخ الإسلامي المساعد بجامعة إسطنبول 29 مايو 🇹🇷,,,,,
saadiahmufarreh,saadiahmufarreh,,111,0,111,0,0,0,0,0.235074,0.000296,100,0.013586,0,0.008567,,,0.554578,233642,988,الكويت، الجهراء,كاتبة ومستشارة إعلامية.تواضعت أحلامي كثيرا إلا واحدا منها: أن أصلي الفجر في الأقصى.. بعد تحريره. @mqalah #الكتابة_هي_الحل #إنه_فخ #معنى_أن_تكون_بدون #لا_التطبيع,,,,,
SultanAlQassemi,SultanAlQassemi,,19,0,19,0,0,0,0,0.099002,0.000295,100,0.016246,0,0.03268,,,0.22021,492288,6092,"Boston, MA","Visiting Lecturer
Islamic Civilization & Societies Program, @BostonCollege
School of Public Affairs, @SciencesPo, Paris
On Insta FB & YouTube sultanalqassemi",,,,,
Bothayna_AlEssa,Bothayna_AlEssa,,48,0,48,0,0,0,0,0.081517,0.00029,57,0.002971,0,0.003238,,,0.396934,194972,639,الكويت,كاتبة، قارئة، بائعة كتب، طفلة مستعصية، مشروع شجرة، أم. مؤسسة #مكتبة_تكوين؛ منصة الكتابة الإبداعية. @takweenkw,,,,,
eng_alkandari,eng_alkandari,,73,0,73,0,0,0,0,0.099571,0.000297,103,0.018992,0,0.016041,,,0.840884,76718,1205,Kuwait,أعشق وطني الكويت، وأهوى أمتي الإسلامية، شاعرٌ يجري في دمي الحب والإباء والنصر القادم Facebook https://t.co/GOJZF3NsGl,,,,,
AJA_Egypt,AJA_Egypt,,34,0,34,0,0,0,0,0.100327,0.000295,0,0.019962,0,0.053427,,,0.729293,198288,4,Egypt,حساب تابع لقناة الجزيرة متخصص في متابعة الأخبار المحلية بمصر,,,,,
HatoonALFASSI,HatoonALFASSI,,23,0,23,0,0,0,0,0.145856,0.000292,0,0.016915,0,0.030952,,,1.289959,49317,765,Riyadh-Saudi Arabia,أكاديمية سعودية من مكة مختصة في تاريخ المرأة،  Saudi scholar from Makkah.Seeking a better future 4 women & men.  https://t.co/N2UYVzsIUH,,,,,
AgnesCallamard,AgnesCallamard,,12,0,12,0,0,0,0,0.081146,0.000297,0,0.02035,0,0.136364,,,0.881678,48941,2464,London,"Secretary General, Amnesty International. (Former Special Rapporteur on Extra-Judicial Executions. Former Columbia University)  Tweets on human rights",,,,,
almuharrmi,almuharrmi,,79,0,79,0,0,0,0,0.198531,0.000295,30,0.02167,0,0.015318,,,0.787968,183626,261,عُمان,طبيب وكاتب، باحث عن كل ما هو استثنائي؛ شاركني المغامرة. ملاحظة: الرسائل الخاصة مفتوحة للمتابعين فقط,,,,,
soltan,soltan,,47,0,47,0,0,0,0,0.163585,0.000298,0,0.037293,0,0.056566,,,1.431497,56880,1638,"Washington, DC","Egyptian-American Human rights advocate | #Jan25 | Former hunger-striking pol prisoner | President, @theFreedomi | Master’s Candidate, @GeorgetownMsfs.",,,,,
3yyash,3yyash,,12,0,12,0,0,0,0,0.127164,0.000012,30,0,0,0.033333,,,1.955043,21059,1026,"Washington, DC",[The avatar is for my friend @alnagar80] - Translator | Journalist | RT≠ endorsement | Contact me securely @ KeyBase: 3yyash,مصري,,,,
wassilaoulmi,wassilaoulmi,,119,0,119,0,0,0,0,0.192707,0.000304,0,0.037659,0,0.016732,,,0.437766,743548,987,,مادام في السماء من يحميك .. فليس في الأرض من يكسرك,,,,,
essamashafy,essamashafy,,36,0,36,0,0,0,0,0.087758,0.00029,30,0.003698,0,0.023529,,,0.451671,158051,110,,"أستاذ العلوم السياسية والعلاقات الدولية، رئيس أكاديمية العلاقات الدولية Professor of Political Sciences and International Relations, Chairman of @iraacademyedu",,,,,
amr_darrag,amr_darrag,,34,0,34,0,0,0,0,0.101612,0.000294,30,0.009488,0,0.041667,,,0.429981,268669,601,,"Chairman, Egyptian Institute for Studies (EIS) .
Former Minister of Planning and International Cooperation, Egypt.",,,,,
mskhafagi,mskhafagi,,96,0,96,0,0,0,0,0.134307,0.000299,0,0.018131,0,0.007279,,,0.335645,507809,978,"LS2 9JT, England",من قتل دون ماله فهو شهيد ومن قتل دون دمه فهو شهيد ومن قتل دون دينه فهو شهيد,,,,,
Nadiaglory,Nadiaglory,,63,0,63,0,0,0,0,0.144557,0.000299,0,0.013116,0,0.023004,,,0.680596,426055,3479,,أم يوسف ❤️ حاصلة على ماجستير علوم سياسية من الجامعة الأمريكية في القاهرة اعمل بالصحافة والإعلام منذ 1989,,,,,
MiddleEastMnt,MiddleEastMnt,,16,0,16,0,0,0,0,0.091865,0.000295,92,0.005626,0,0.027473,,,,,,,,,,,,
EHSANFAKEEH,EHSANFAKEEH,,255,0,255,0,0,0,0,0.297181,0.000326,0,0.04862,0,0.008777,,,0.497719,667534,18420,مسلمة عربية أردنية تركية,أحلم بإسلام يمشي على الأرض لا في صفحات الفيسبوك ويُغرد في سماء بلادي لا فوق شجر تويتر أحلم بك تُقدم النُصح بذوق تسعى للعدل تنتمي للحق أينما كان. تحدث معي بأدب!,,,,,
gamal_helal,gamal_helal,,37,0,37,0,0,0,0,0.101043,0.000294,0,0.020403,0,0.019841,,,0.718046,99788,838,"İstanbul, Türkiye",مذيع تلفزيوني مصري، ماجستير في الاقتصاد، رأيي هنا شخصي، ولا أتبني، الرتويت بالضرورة.,,,,,
islamakel,islamakel,,20,0,20,0,0,0,0,0.081757,0.000293,30,0.012396,0,0.04386,,,0.534175,107719,408,Egypt,صحفي و مقدم برامج مصري - إن الإنسان ليشقى .. إذا كبُرَ اسمه عن حقيقته,,,,,
rachidgholam,rachidgholam,,35,0,35,0,0,0,0,0.10822,0.000302,0,0.02403,0,0.029412,,,1.48055,18008,387,"London, England",رشيد غلام ؛ فنان وباحث في الفن والثقافة والجمال .,,,,,
essamheggy,essamheggy,,62,0,62,0,0,0,0,0.119836,0.000295,0,0.010164,0,0.018306,,,0.38502,395480,357,"Los Angeles, CA, USA","Space Scientist who believes that education and research are the real path toward tolerance, peace and human progress. Views expressed herein are my own.",,,,,
M_nasseraly,M_nasseraly,,92,0,92,0,0,0,0,0.147573,0.000295,0,0.005631,0,0.013733,,,0.261324,759098,292,"İstanbul, Türkiye",بني آدم حر,,,,,
ghadaoueiss,ghadaoueiss,,234,0,234,0,0,0,0,0.267978,0.000316,0,0.055687,0,0.010124,,,0.472539,875554,1016,Human Rights World,"“Good journalists know balanced reporting is not as simple as providing both sides of the story. You have to squash falsehoods.""",,,,,
waiel65,waiel65,,126,0,126,0,0,0,0,0.135805,0.000297,30,0.01607,0,0.012063,,,0.197734,1832152,296,london UK,كاتب صحفي,,,,,
mosa_abumarzook,mosa_abumarzook,,65,0,65,0,0,0,0,0.080259,0.000297,30,0.010603,0,0.02028,,,0.416306,352068,501,palestine,أول رئيس للمكتب السياسي لحركة حماس,,,,,
France24_ar,France24_ar,,151,0,151,0,0,0,0,0.25235,0.000307,0,0.034422,0,0.00848,,,,,,,,,,,,
_____Oz______,_____Oz______,,54,0,54,0,0,0,0,0.080969,0.000296,0,0.029714,0,0.054427,,,1.237387,15248,216,,عِشْ حُرًا، أو مُتْ بِشَرَفْ. *في المفضلة أهم التغريدات عن الحماية* الحساب الإحتياطي: @___Oz____,,,,,
mu7aqiq20,mu7aqiq20,,53,95,148,8,0.280336,0.305515,43954.327356,0.111957,0.0003,0,0.043464,0.090131,0.102077,,,1.872803,12922,104,,,,,,,
mujtahidvideo,mujtahidvideo,,93,64,157,7,0.296,0.321909,62209.036562,0.116208,0.000302,0,0.047304,0.078372,0.118835,,,1.308847,35213,72,t.me/mujtahidvideochannel,"هدفنا تحسين وضع الوطن وتوعية أبناء الشعب بحقوقهم عبر نشر تقارير مصورة مما يرد في تغريدات المغرد ""مجتهد"" حول ما يحدث خلف كواليس حكم آل سعود.
#نحو_بناء_الوطن
🇸🇦",,,,,
Husain_Alq,Husain_Alq,,74,292,366,8,0.305053,0.339789,255498.786689,0.08856,0.000299,0,0.031713,0.176858,0.04047,,,1.161479,5468,306,جزيرة العرب المحتلة,مسلمٌ حرٌ عربي | مؤمنٌ بأن خلاص الأمة أن تثور على (حكومات العار) وغير ذلك مضيعة وقت وضياع | نحن التاريخ ونحن المستقبل وما بينهما ...(كفاح)...,عربستانی,,,,
Abdulhakim_01,Abdulhakim_01,,87,0,87,0,0,0,0,0.158404,0.000327,0,0.054104,0,0.057592,,,1.712849,7477,74,,أريد الحرية لوالدي معالي وكيل وزارة المالية السابق الدكتور عبدالعزيز الدخيِّل، و لجميع معتقلينا. و أُطالب بالعدالة الإجتماعية لأبناء وطني.,,,,,
MarzoqM_,MarzoqM_,,81,0,81,0,0,0,0,0.153726,0.000327,0,0.053547,0,0.068513,,,0.880594,3840,1208,,"‏‏‏‏‏‏‏أنا غضْبانٌ و ثائر!

















‎‎#الشعب_يريد_اسقاط_النظام_السعودي",,,,,معارض
LinaAlhathloul,LinaAlhathloul,,95,0,95,0,0,0,0,0.195581,0.000317,0,0.046915,0,0.043011,,,1.181319,52354,1526,"Brussels, Belgium","Proud sister of @Loujainhathloul #FreeLoujain CoAuthor w. @umajmishra of ""Loujain Dreams of Sunflowers""(Out Spring 2022)🌻 | ولي وطنٌ آليتُ ألا أبيعَهُ",,,,,
AreejASadhan,AreejASadhan,,72,0,72,0,0,0,0,0.189972,0.000323,0,0.059893,0,0.080684,,,1.61226,11965,1482,United States,"US Citizen 🇺🇸 & proud sister of HRD #AbdulRahmanAlSadhan who was forcibly disappeared for 3 years by Saudi officials since March 12, 2018. #FreeSadhan",,,,,
billmarczak,billmarczak,,19,0,19,0,0,0,0,0.09187,0.000289,0,0.005747,0,0.051471,,,1.18212,7676,275,"Berkeley, CA","co-founder @BHWatch, postdoctoral researcher @UCBerkeley, @ICSIatBerkeley, research fellow @citizenlab.  كلنا راجعين",,,,,
BarackObama,BarackObama,,86,0,86,0,0,0,0,0.118204,0.000296,78,0.011264,0,0.003641,,,,,,,,,,,,
KamalaHarris,KamalaHarris,,37,0,37,0,0,0,0,0.086228,0.000288,34,0.009449,0,0.015079,,,,,,,,,,,,
David62575607,David62575607,,74,0,74,0,0,0,0,0.100669,0.000301,0,0.03665,0,0.035769,,,1.225878,6708,52,جزيره العرب المحتله,"#الشعب_يريد_اسقاط_النظام_السعودي حساب احتياطي @raheemalhwaiti",,,,,
933557217,ajmidan,,93,0,93,0,0,0,0,0.087933,0.000297,92,0.014137,0,0.007831,,,0.731584,124661,3,,منصة معرفية شبابية تبحث الواقع، وتجيب على أسئلته، لتكون أقدر على فهم الحدث.,,,,,
DAWN_Arabic,DAWN_Arabic,,65,0,65,0,0,0,0,0.171956,0.00031,78,0.043063,0,0.058532,,,1.872667,10656,80,Washington DC,الديمقراطية الآن للعالم العربي منظمة غير ربحية أسسها الصحفي السعودي جمال خاشقجي، تعزز جهود الديمقراطية وحقوق الإنسان في العالم العربي @DAWNmenaorg,,,,,
mtqlon,mtqlon,,44,0,44,0,0,0,0,0.134445,0.000299,0,0.025266,0,0.046458,,,1.541892,6627,77,,"صوت الأحرار القابعين ظلماً في سجون المملكة .. هم المبدعون الذين تم تكريمهم بالقيد بدل القلادة.
الحساب الرئيسي @mtqln",,,,,
Joker_Metmrid,Joker_Metmrid,,69,0,69,0,0,0,0,0.08866,0.000298,0,0.040184,0,0.043478,,,1.31846,7509,249,المهلكة العوظمى,political activist | ناشط سياسي | ساخر احياناً,,,,,
abo3asam,abo3asam,,142,0,142,0,0,0,0,0.19249,0.000306,0,0.037972,0,0.013627,,,0.710404,314940,891,,وقح مثل طائفيتكم وبذيء مثل عنصريتكم!,,,,,
saudibus111,saudibus111,,252,0,252,0,0,0,0,0.33988,0.000339,0,0.076438,0,0.017365,,,1.096357,75790,65,,"في تحقيقات البلدة، نروي القصة كاملة. 
تابع:
خط البلدة @saudibus222
وعي البلدة @saudibus111_M",,,,,
TheJoker198,TheJoker198,,72,0,72,0,0,0,0,0.140979,0.000312,0,0.04924,0,0.079276,,,1.209429,4410,919,,"‏‏‏‏Political and human rights activist
‎‎#الشعب_يريد_إسقاط_النظام_السعودي",,,,,
Abdullah96wa,Abdullah96wa,,180,0,180,0,0,0,0,0.294273,0.000331,0,0.07866,0,0.033023,,,1.352736,22716,687,London & Riyadh,مدير لـ @DiwanLondon | عضو #حزب_التجمع_الوطني @The_NAAS | @ALQST_ORG Director of Communication #StandWithSaudiHeroes,,,,,
Abdulmeden1,Abdulmeden1,,69,0,69,0,0,0,0,0.103587,0.000304,0,0.043604,0,0.060663,,,1.37533,5843,500,بلاد الحرمين الشريفين,ضد كل ظالم مستبد مع الحقوق والعدالة والكرامة والحرية . ( ما أكتبه هنا يمثلني شخصياً ولا يمثل أي جهة أخرى، الرتويت لا يعني الموافقة ),عربستاني,,,,
salabdali1976,salabdali1976,,245,0,245,0,0,0,0,0.266129,0.000353,0,0.059715,0,0.018716,,,1.121345,57065,754,ً٫الحجازً٫,,,,,,
Hudhaif9,Hudhaif9,,202,755,957,7,0.333249,0.373066,4155029.046703,0.303619,0.000332,0,0.07429,0.240722,0.0169,,,1.172996,37357,1078,"Montréal, Québec","The presenter of “Wrong Understanding” on YouTube. | مقدم برنامج ""فاهم غلط"" على اليوتيوب",,,,,
JabriMD,JabriMD,,103,0,103,0,0,0,0,0.197761,0.000328,0,0.048593,0,0.031791,,,1.316794,23895,983,Toronto - Boston,Brother of @SaveOmarNSarah | International Relations @FletcherSchool | MBA @MIT | Int Med @Mcgillu | Cardiology/EP @TuftsMedicalCtr | طبيب قلب,,,,,
JKacadmy,JKacadmy,,182,0,182,0,0,0,0,0.260411,0.000313,0,0.055921,0,0.018293,,,1.132313,44119,5,,أكاديمية تعليمية متخصصة في السياسة، الإعلام، الحريات والحقوق,,,,,
JoeBiden,JoeBiden,,110,0,110,0,0,0,0,0.167998,0.000302,34,0.027685,0,0.013846,,,,,,,,,,,,
zalmoayyad,zalmoayyad,,108,0,108,0,0,0,0,0.224251,0.000323,0,0.065862,0,0.054576,,,1.315456,9076,1330,Ireland,"‏
ناشط حقوقي، علماني يساري جمهوري ، سعودي لكن لم استطع ان أظل صامتا فهاجرت
‏‏‏Republican in a Monarchy",,,,,
Alghamdi_AA,Alghamdi_AA,,247,0,247,0,0,0,0,0.299387,0.000365,0,0.08215,0,0.025973,,,1.260365,64732,221,جزيرة العرب,للتواصل: هاتف 00447979778080 تلجرام https://t.co/AGWgdN9Ll2,عربستانی,,,,
hw_saudiwomen,hw_saudiwomen,,90,0,90,0,0,0,0,0.182647,0.000317,0,0.051028,0,0.046859,,,1.482578,26680,149,,حساب يهتم بقضايا الناشطات السعوديات المعتقلات,,,,,
abukarsh2018,abukarsh2018,,124,0,124,0,0,0,0,0.146065,0.000312,0,0.046638,0,0.025702,,,1.162617,70385,37,,كوميديا .. سوداء أحيانا | parody account,,,,,
ESOHumanRights,ESOHumanRights,,79,0,79,0,0,0,0,0.202616,0.000317,0,0.052945,0,0.068647,,,1.920507,13048,136,ألمانيا Germany,"‏‏‏‏المنظمة الأوروبية السعودية لحقوق الإنسان
الحساب الإنجليزي ⬅️ Follow our account in English
‎‎‎‎@ESOHumanRightsE
‎‎‎‎#جائحة_القمع_في_السعودية",,,,,
Ali_Alomary,Ali_Alomary,,251,0,251,0,0,0,0,0.278263,0.000303,100,0.020239,0,0.004081,,,0.512814,475435,484,المملكة العربية السعودية,,عربستانی,2,,اخوانی-بنائی-حجازی,دربند 2017
AliBadahdah,AliBadahdah,,102,0,102,0,0,0,0,0.137424,0.000294,100,0.006979,0,0.006832,,اخوان حجاز,0.589265,131493,290,Jeddah,فلسطين .. القدس .. الأقصى ..في القلب نبض ..في العقل فكر.. على اللسان ذكر .. بوصلة الاتجاه للأمة ..قضيتها أولوية تحريرها غاية البذل لأجلها رسالة,عربستانی,3,عالم,اخوانی-بنائی-حجازی,
HamzahAlkinani,HamzahAlkinani,,97,0,97,0,0,0,0,0.105228,0.000314,0,0.029901,0,0.021565,,,1.090798,10353,298,HamzahAlkinani@Protonmail.com,PhD. in ForeignPolicy|MA. in Laws|MS. INT. REL|🚫Opinions expressed R solely MY OWN & Do not express the views or opinions of my Career & University.📩للتواصل⬇️,,,,,
shoaa_ahm,shoaa_ahm,,51,0,51,0,0,0,0,0.140793,0.000307,0,0.033534,0,0.075255,,,1.399383,8990,210,Canada,"‏‏Feminsit , a VOICE of the voiceless, Say the TRUTH or keep your mouth closed , human rights activist ‎‎#الحرية_لمعتقلي_الرأي ‎‎#سواد_لأجل_أرواح_النساء",,,,,
imankais1,imankais1,,157,0,157,0,0,0,0,0.252228,0.000312,0,0.030872,0,0.010091,,,0.753678,241832,955,باريس _ فرنسا,إعلامية وكاتبة .. دكتوراه في الاعلام والاتصال الدولي من جامعة السوربون في باريس .. مهنتي تتلخص في البحث عن المتاعب .. وتغريداتي تسعى الى ايجاد حل لها .,,,,,
